id,user_id,service_id,vendor_id,booking_reference,service_name_at_booking,service_price_at_booking,scheduled_at,booking_date,booking_time,time_slot,status,price_total,price_service,price_tax,price_discount,payment_method,payment_status,special_requests,cancellation_reason,cancelled_at,cancelled_by,completed_at,created_at,created_by,updated_at,updated_by,deleted_at
243,40,62,3,BOOK000243,Computer Repair,3000.00,2024-03-30 07:17:37,2024-03-02,09:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,WALLET,PAID,,,,,,2024-03-02 07:17:37,40,2024-03-02 07:17:37,40,
244,40,252,12,BOOK000244,Laptop Service,2500.00,2025-03-17 06:11:52,2025-02-25,13:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,WALLET,PAID,,,,,,2025-02-25 06:11:52,40,2025-02-25 06:11:52,40,
245,40,106,5,BOOK000245,Drain Cleaning,2500.00,2025-03-30 03:02:19,2025-03-08,17:00:00,,COMPLETED,2775.00,2500.00,375.00,100.00,DEBIT_CARD,PAID,,,,,,2025-03-08 03:02:19,40,2025-03-08 03:02:19,40,
246,40,329,15,BOOK000246,Epoxy Flooring,3000.00,2024-07-05 04:31:55,2024-07-04,11:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,WALLET,PAID,,,,,,2024-07-04 04:31:55,40,2024-07-04 04:31:55,40,
247,40,323,15,BOOK000247,Interior Painting,599.00,2025-01-08 20:29:51,2025-01-07,12:00:00,,COMPLETED,588.85,599.00,89.85,100.00,DEBIT_CARD,PAID,,,,,,2025-01-07 20:29:51,40,2025-01-07 20:29:51,40,
248,40,484,22,BOOK000248,Printer Repair,399.00,2024-11-10 13:44:42,2024-11-05,17:00:00,,COMPLETED,358.85,399.00,59.85,100.00,CREDIT_CARD,PAID,,,,,,2024-11-05 13:44:42,40,2024-11-05 13:44:42,40,
249,41,9,1,BOOK000249,Computer Repair,2500.00,2024-11-04 02:29:49,2024-10-24,15:00:00,,PENDING,2825.00,2500.00,375.00,50.00,UPI,UNPAID,,,,,,2024-10-24 02:29:49,41,2024-10-24 02:29:49,41,
250,41,553,25,BOOK000250,Carpet Cleaning,1299.00,2024-01-24 02:09:35,2024-01-05,18:00:00,,COMPLETED,1393.85,1299.00,194.85,100.00,DEBIT_CARD,PAID,,,,,,2024-01-05 02:09:35,41,2024-01-05 02:09:35,41,
251,41,16,1,BOOK000251,Data Recovery,499.00,2025-06-03 18:16:35,2025-05-21,13:00:00,,COMPLETED,523.85,499.00,74.85,50.00,WALLET,PAID,,,,,,2025-05-21 18:16:35,41,2025-05-21 18:16:35,41,
252,41,316,15,BOOK000252,Asian Paints,699.00,2025-07-19 20:14:43,2025-07-09,11:00:00,,COMPLETED,803.85,699.00,104.85,0.00,DEBIT_CARD,PAID,,,,,,2025-07-09 20:14:43,41,2025-07-09 20:14:43,41,
253,41,487,22,BOOK000253,Network Setup,1999.00,2024-07-01 19:13:20,2024-06-23,14:00:00,,COMPLETED,2198.85,1999.00,299.85,100.00,WALLET,PAID,,,,,,2024-06-23 19:13:20,41,2024-06-23 19:13:20,41,
254,41,227,11,BOOK000254,Gardening,3000.00,2025-10-04 18:54:19,2025-10-03,18:00:00,,COMPLETED,3450.00,3000.00,450.00,0.00,CREDIT_CARD,PAID,,,,,,2025-10-03 18:54:19,41,2025-10-03 18:54:19,41,
255,41,112,6,BOOK000255,Home Cleaning,299.00,2025-07-28 01:48:55,2025-07-13,10:00:00,,COMPLETED,343.85,299.00,44.85,0.00,CREDIT_CARD,PAID,,,,,,2025-07-13 01:48:55,41,2025-07-13 01:48:55,41,
256,41,206,10,BOOK000256,Virus Removal,799.00,2024-10-10 11:44:23,2024-10-08,18:00:00,,COMPLETED,918.85,799.00,119.85,0.00,UPI,PAID,,,,,,2024-10-08 11:44:23,41,2024-10-08 11:44:23,41,
257,41,367,17,BOOK000257,Data Recovery,2500.00,2024-03-21 17:53:22,2024-02-20,10:00:00,,CONFIRMED,2875.00,2500.00,375.00,0.00,DEBIT_CARD,FAILED,,,,,,2024-02-20 17:53:22,41,2024-02-20 17:53:22,41,
258,41,244,12,BOOK000258,Virus Removal,499.00,2024-02-16 05:27:17,2024-02-10,16:00:00,,COMPLETED,573.85,499.00,74.85,0.00,WALLET,PAID,,,,,,2024-02-10 05:27:17,41,2024-02-10 05:27:17,41,
259,41,349,16,BOOK000259,AC Wiring,499.00,2024-11-24 09:43:05,2024-11-04,15:00:00,,COMPLETED,473.85,499.00,74.85,100.00,DEBIT_CARD,PAID,,,,,,2024-11-04 09:43:05,41,2024-11-04 09:43:05,41,
260,41,86,4,BOOK000260,Electrical Fault,299.00,2024-09-17 03:19:04,2024-08-28,15:00:00,,COMPLETED,343.85,299.00,44.85,0.00,DEBIT_CARD,PAID,,,,,,2024-08-28 03:19:04,41,2024-08-28 03:19:04,41,
261,41,344,16,BOOK000261,Electrical Maintenance,599.00,2025-12-11 04:43:46,2025-11-11,10:00:00,,COMPLETED,638.85,599.00,89.85,50.00,CREDIT_CARD,PAID,,,,,,2025-11-11 04:43:46,41,2025-11-11 04:43:46,41,
262,41,515,24,BOOK000262,Septic Tank Cleaning,599.00,2024-03-31 23:23:18,2024-03-20,14:00:00,,COMPLETED,688.85,599.00,89.85,0.00,UPI,PAID,,,,,,2024-03-20 23:23:18,41,2024-03-20 23:23:18,41,
263,41,96,5,BOOK000263,Tap Installation,599.00,2024-08-09 12:00:07,2024-07-19,13:00:00,,COMPLETED,688.85,599.00,89.85,0.00,WALLET,PAID,,,,,,2024-07-19 12:00:07,41,2024-07-19 12:00:07,41,
264,41,205,10,BOOK000264,Website Development,1499.00,2024-03-23 19:02:43,2024-03-15,17:00:00,,COMPLETED,1723.85,1499.00,224.85,0.00,CREDIT_CARD,PAID,,,,,,2024-03-15 19:02:43,41,2024-03-15 19:02:43,41,
265,41,435,20,BOOK000265,Fan Installation,499.00,2024-07-22 22:34:13,2024-06-30,11:00:00,,COMPLETED,473.85,499.00,74.85,100.00,WALLET,PAID,,,,,,2024-06-30 22:34:13,41,2024-06-30 22:34:13,41,
266,41,475,22,BOOK000266,Printer Repair,2500.00,2024-11-07 20:49:28,2024-10-23,10:00:00,,COMPLETED,2775.00,2500.00,375.00,100.00,CREDIT_CARD,PAID,,,,,,2024-10-23 20:49:28,41,2024-10-23 20:49:28,41,
267,41,140,7,BOOK000267,Loading Unloading,299.00,2025-07-16 16:17:20,2025-06-19,14:00:00,,COMPLETED,293.85,299.00,44.85,50.00,WALLET,PAID,,,,,,2025-06-19 16:17:20,41,2025-06-19 16:17:20,41,
268,41,379,17,BOOK000268,Data Recovery,399.00,2024-03-22 13:55:53,2024-02-21,18:00:00,,COMPLETED,458.85,399.00,59.85,0.00,WALLET,PAID,,,,,,2024-02-21 13:55:53,41,2024-02-21 13:55:53,41,
269,41,321,15,BOOK000269,Wall Texture,399.00,2025-09-02 21:16:38,2025-08-03,14:00:00,,COMPLETED,358.85,399.00,59.85,100.00,UPI,PAID,,,,,,2025-08-03 21:16:38,41,2025-08-03 21:16:38,41,
270,41,528,24,BOOK000270,Kitchen Plumbing,2500.00,2025-08-18 12:03:13,2025-07-23,12:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,CREDIT_CARD,PAID,,,,,,2025-07-23 12:03:13,41,2025-07-23 12:03:13,41,
271,42,558,26,BOOK000271,Packing Services,999.00,2025-11-13 23:04:30,2025-11-04,13:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,DEBIT_CARD,PAID,,,,,,2025-11-04 23:04:30,42,2025-11-04 23:04:30,42,
272,42,334,16,BOOK000272,Circuit Breaker,3000.00,2024-11-29 19:08:32,2024-11-03,18:00:00,,COMPLETED,3350.00,3000.00,450.00,100.00,DEBIT_CARD,PAID,,,,,,2024-11-03 19:08:32,42,2024-11-03 19:08:32,42,
273,42,321,15,BOOK000273,Wall Texture,399.00,2025-07-30 04:13:28,2025-07-17,09:00:00,,COMPLETED,358.85,399.00,59.85,100.00,UPI,PAID,,,,,,2025-07-17 04:13:28,42,2025-07-17 04:13:28,42,
274,42,410,19,BOOK000274,Earthing Work,699.00,2025-06-07 18:09:57,2025-05-20,15:00:00,,CONFIRMED,703.85,699.00,104.85,100.00,DEBIT_CARD,UNPAID,,,,,,2025-05-20 18:09:57,42,2025-05-20 18:09:57,42,
275,42,142,7,BOOK000275,Warehouse Storage,999.00,2025-07-29 22:14:07,2025-07-19,13:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,CREDIT_CARD,PAID,,,,,,2025-07-19 22:14:07,42,2025-07-19 22:14:07,42,
276,42,156,8,BOOK000276,WiFi Setup,2500.00,2025-06-22 05:59:57,2025-06-12,15:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,DEBIT_CARD,PAID,,,,,,2025-06-12 05:59:57,42,2025-06-12 05:59:57,42,
277,42,414,19,BOOK000277,Wiring,1299.00,2024-02-19 15:53:12,2024-01-29,13:00:00,,COMPLETED,1393.85,1299.00,194.85,100.00,UPI,PAID,,,,,,2024-01-29 15:53:12,42,2024-01-29 15:53:12,42,
278,42,577,26,BOOK000278,Furniture Moving,799.00,2024-05-25 00:51:08,2024-05-19,15:00:00,,COMPLETED,918.85,799.00,119.85,0.00,WALLET,PAID,,,,,,2024-05-19 00:51:08,42,2024-05-19 00:51:08,42,
279,42,66,3,BOOK000279,Software Install,999.00,2025-10-27 19:27:47,2025-10-06,18:00:00,,COMPLETED,1048.85,999.00,149.85,100.00,CREDIT_CARD,PAID,,,,,,2025-10-06 19:27:47,42,2025-10-06 19:27:47,42,
280,42,318,15,BOOK000280,Wall Stencil,2500.00,2025-05-15 17:08:33,2025-04-24,15:00:00,,CANCELLED,2875.00,2500.00,375.00,0.00,DEBIT_CARD,UNPAID,,Customer request,,,,2025-04-24 17:08:33,42,2025-04-24 17:08:33,42,
281,42,83,4,BOOK000281,Fan Installation,1499.00,2025-09-24 20:33:38,2025-09-07,18:00:00,,COMPLETED,1623.85,1499.00,224.85,100.00,UPI,PAID,,,,,,2025-09-07 20:33:38,42,2025-09-07 20:33:38,42,
282,42,246,12,BOOK000282,Data Recovery,499.00,2024-08-10 17:26:13,2024-08-06,13:00:00,,COMPLETED,523.85,499.00,74.85,50.00,DEBIT_CARD,PAID,,,,,,2024-08-06 17:26:13,42,2024-08-06 17:26:13,42,
283,42,459,21,BOOK000283,Sofa Cleaning,1299.00,2024-11-30 02:52:17,2024-11-25,15:00:00,,COMPLETED,1493.85,1299.00,194.85,0.00,CREDIT_CARD,PAID,,,,,,2024-11-25 02:52:17,42,2024-11-25 02:52:17,42,
284,42,43,2,BOOK000284,Laptop Service,299.00,2025-10-11 21:11:54,2025-10-07,15:00:00,,COMPLETED,243.85,299.00,44.85,100.00,UPI,PAID,,,,,,2025-10-07 21:11:54,42,2025-10-07 21:11:54,42,
285,42,384,18,BOOK000285,Septic Tank Cleaning,2500.00,2025-05-30 16:47:15,2025-05-10,10:00:00,,CONFIRMED,2825.00,2500.00,375.00,50.00,DEBIT_CARD,FAILED,,,,,,2025-05-10 16:47:15,42,2025-05-10 16:47:15,42,
286,42,241,11,BOOK000286,Kitchen Cleaning,299.00,2025-04-06 14:38:45,2025-03-19,13:00:00,,COMPLETED,243.85,299.00,44.85,100.00,CREDIT_CARD,PAID,,,,,,2025-03-19 14:38:45,42,2025-03-19 14:38:45,42,
287,42,465,21,BOOK000287,Refrigerator Repair,1999.00,2024-09-03 11:24:50,2024-08-18,10:00:00,,COMPLETED,2198.85,1999.00,299.85,100.00,WALLET,PAID,,,,,,2024-08-18 11:24:50,42,2024-08-18 11:24:50,42,
288,42,180,9,BOOK000288,Septic Tank Cleaning,599.00,2025-05-19 11:35:00,2025-05-11,12:00:00,,COMPLETED,688.85,599.00,89.85,0.00,WALLET,PAID,,,,,,2025-05-11 11:35:00,42,2025-05-11 11:35:00,42,
289,42,58,3,BOOK000289,WiFi Setup,499.00,2024-11-21 00:08:37,2024-10-29,14:00:00,,COMPLETED,573.85,499.00,74.85,0.00,WALLET,PAID,,,,,,2024-10-29 00:08:37,42,2024-10-29 00:08:37,42,
290,42,453,21,BOOK000290,Kitchen Cleaning,3000.00,2024-03-06 16:22:17,2024-02-26,12:00:00,,COMPLETED,3350.00,3000.00,450.00,100.00,CREDIT_CARD,PAID,,,,,,2024-02-26 16:22:17,42,2024-02-26 16:22:17,42,
291,42,528,24,BOOK000291,Kitchen Plumbing,2500.00,2025-04-06 10:28:12,2025-04-05,09:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,UPI,PAID,,,,,,2025-04-05 10:28:12,42,2025-04-05 10:28:12,42,
292,42,77,4,BOOK000292,Earthing Work,1499.00,2024-12-10 10:36:56,2024-12-02,12:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,DEBIT_CARD,PAID,,,,,,2024-12-02 10:36:56,42,2024-12-02 10:36:56,42,
293,42,81,4,BOOK000293,Earthing Work,1299.00,2025-09-09 18:03:24,2025-09-06,16:00:00,,COMPLETED,1443.85,1299.00,194.85,50.00,WALLET,PAID,,,,,,2025-09-06 18:03:24,42,2025-09-06 18:03:24,42,
294,42,561,26,BOOK000294,Car Transport,3000.00,2025-07-07 06:35:29,2025-06-26,09:00:00,,CONFIRMED,3450.00,3000.00,450.00,0.00,CREDIT_CARD,FAILED,,,,,,2025-06-26 06:35:29,42,2025-06-26 06:35:29,42,
295,43,118,6,BOOK000295,Pest Control,1999.00,2025-08-11 18:20:18,2025-07-20,17:00:00,,COMPLETED,2298.85,1999.00,299.85,0.00,CREDIT_CARD,PAID,,,,,,2025-07-20 18:20:18,43,2025-07-20 18:20:18,43,
296,43,529,24,BOOK000296,Water Tank Repair,799.00,2025-06-14 08:13:55,2025-05-18,12:00:00,,CANCELLED,868.85,799.00,119.85,50.00,UPI,FAILED,,Customer request,,,,2025-05-18 08:13:55,43,2025-05-18 08:13:55,43,
297,43,517,24,BOOK000297,Pipe Repair,599.00,2025-03-02 22:23:50,2025-02-09,18:00:00,,CANCELLED,588.85,599.00,89.85,100.00,CREDIT_CARD,UNPAID,,Customer request,,,,2025-02-09 22:23:50,43,2025-02-09 22:23:50,43,
298,43,168,8,BOOK000298,Software Install,299.00,2025-04-26 20:53:51,2025-04-05,09:00:00,,COMPLETED,243.85,299.00,44.85,100.00,DEBIT_CARD,PAID,,,,,,2025-04-05 20:53:51,43,2025-04-05 20:53:51,43,
299,43,104,5,BOOK000299,Pipeline Installation,2500.00,2024-05-17 17:40:54,2024-05-09,12:00:00,,CONFIRMED,2825.00,2500.00,375.00,50.00,UPI,UNPAID,,,,,,2024-05-09 17:40:54,43,2024-05-09 17:40:54,43,
300,43,95,5,BOOK000300,Tap Installation,3000.00,2025-09-13 22:07:11,2025-08-16,12:00:00,,COMPLETED,3450.00,3000.00,450.00,0.00,DEBIT_CARD,PAID,,,,,,2025-08-16 22:07:11,43,2025-08-16 22:07:11,43,
301,43,227,11,BOOK000301,Gardening,3000.00,2024-02-22 00:13:02,2024-02-20,17:00:00,,COMPLETED,3350.00,3000.00,450.00,100.00,WALLET,PAID,,,,,,2024-02-20 00:13:02,43,2024-02-20 00:13:02,43,
302,43,22,1,BOOK000302,Website Development,299.00,2025-01-23 05:33:10,2025-01-20,12:00:00,,CONFIRMED,293.85,299.00,44.85,50.00,DEBIT_CARD,FAILED,,,,,,2025-01-20 05:33:10,43,2025-01-20 05:33:10,43,
303,43,349,16,BOOK000303,AC Wiring,499.00,2025-09-01 13:21:12,2025-08-22,10:00:00,,COMPLETED,523.85,499.00,74.85,50.00,UPI,PAID,,,,,,2025-08-22 13:21:12,43,2025-08-22 13:21:12,43,
304,43,338,16,BOOK000304,Electrical Fault,499.00,2025-06-15 03:05:24,2025-05-26,17:00:00,,COMPLETED,473.85,499.00,74.85,100.00,CREDIT_CARD,PAID,,,,,,2025-05-26 03:05:24,43,2025-05-26 03:05:24,43,
305,43,423,19,BOOK000305,Switch Repair,2500.00,2025-05-10 02:36:16,2025-05-09,11:00:00,,CONFIRMED,2875.00,2500.00,375.00,0.00,DEBIT_CARD,UNPAID,,,,,,2025-05-09 02:36:16,43,2025-05-09 02:36:16,43,
306,43,35,2,BOOK000306,Website Development,999.00,2024-10-23 06:53:53,2024-10-07,16:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,CREDIT_CARD,PAID,,,,,,2024-10-07 06:53:53,43,2024-10-07 06:53:53,43,
307,43,314,15,BOOK000307,Wall Texture,499.00,2025-06-17 08:42:35,2025-06-10,14:00:00,,COMPLETED,573.85,499.00,74.85,0.00,UPI,PAID,,,,,,2025-06-10 08:42:35,43,2025-06-10 08:42:35,43,
308,43,29,2,BOOK000308,Printer Repair,799.00,2024-05-26 23:17:05,2024-05-12,11:00:00,,COMPLETED,918.85,799.00,119.85,0.00,DEBIT_CARD,PAID,,,,,,2024-05-12 23:17:05,43,2024-05-12 23:17:05,43,
309,43,326,15,BOOK000309,Waterproofing,299.00,2024-01-22 09:43:29,2024-01-02,14:00:00,,COMPLETED,243.85,299.00,44.85,100.00,WALLET,PAID,,,,,,2024-01-02 09:43:29,43,2024-01-02 09:43:29,43,
310,43,313,15,BOOK000310,Berger Premium,599.00,2025-09-16 05:10:09,2025-08-24,10:00:00,,COMPLETED,688.85,599.00,89.85,0.00,DEBIT_CARD,PAID,,,,,,2025-08-24 05:10:09,43,2025-08-24 05:10:09,43,
311,43,348,16,BOOK000311,Electrical Maintenance,1999.00,2025-05-11 22:46:37,2025-04-24,15:00:00,,COMPLETED,2248.85,1999.00,299.85,50.00,WALLET,PAID,,,,,,2025-04-24 22:46:37,43,2025-04-24 22:46:37,43,
312,43,335,16,BOOK000312,Switch Repair,999.00,2025-11-24 15:42:59,2025-11-06,18:00:00,,COMPLETED,1048.85,999.00,149.85,100.00,UPI,PAID,,,,,,2025-11-06 15:42:59,43,2025-11-06 15:42:59,43,
313,43,378,17,BOOK000313,Computer Repair,499.00,2025-07-04 02:52:26,2025-07-01,09:00:00,,CONFIRMED,573.85,499.00,74.85,0.00,DEBIT_CARD,UNPAID,,,,,,2025-07-01 02:52:26,43,2025-07-01 02:52:26,43,
314,44,83,4,BOOK000314,Fan Installation,1499.00,2025-04-29 20:26:53,2025-04-10,15:00:00,,CONFIRMED,1723.85,1499.00,224.85,0.00,WALLET,FAILED,,,,,,2025-04-10 20:26:53,44,2025-04-10 20:26:53,44,
315,44,432,20,BOOK000315,Switch Repair,299.00,2025-09-19 17:45:43,2025-09-15,13:00:00,,COMPLETED,243.85,299.00,44.85,100.00,WALLET,PAID,,,,,,2025-09-15 17:45:43,44,2025-09-15 17:45:43,44,
316,44,534,24,BOOK000316,Geyser Installation,299.00,2024-12-05 22:46:58,2024-11-27,13:00:00,,COMPLETED,293.85,299.00,44.85,50.00,DEBIT_CARD,PAID,,,,,,2024-11-27 22:46:58,44,2024-11-27 22:46:58,44,
317,44,40,2,BOOK000317,Website Development,799.00,2024-03-30 20:02:01,2024-03-02,15:00:00,,COMPLETED,918.85,799.00,119.85,0.00,UPI,PAID,,,,,,2024-03-02 20:02:01,44,2024-03-02 20:02:01,44,
318,44,325,15,BOOK000318,Interior Painting,1299.00,2025-09-13 14:04:11,2025-08-20,15:00:00,,COMPLETED,1443.85,1299.00,194.85,50.00,DEBIT_CARD,PAID,,,,,,2025-08-20 14:04:11,44,2025-08-20 14:04:11,44,
319,44,148,7,BOOK000319,Office Moving,499.00,2024-07-26 05:25:28,2024-07-11,18:00:00,,COMPLETED,473.85,499.00,74.85,100.00,WALLET,PAID,,,,,,2024-07-11 05:25:28,44,2024-07-11 05:25:28,44,
320,44,482,22,BOOK000320,Computer Repair,1299.00,2025-02-07 18:29:01,2025-01-28,12:00:00,,COMPLETED,1443.85,1299.00,194.85,50.00,CREDIT_CARD,PAID,,,,,,2025-01-28 18:29:01,44,2025-01-28 18:29:01,44,
321,44,209,10,BOOK000321,Software Install,399.00,2024-07-24 01:40:32,2024-07-08,13:00:00,,COMPLETED,458.85,399.00,59.85,0.00,DEBIT_CARD,PAID,,,,,,2024-07-08 01:40:32,44,2024-07-08 01:40:32,44,
322,44,401,18,BOOK000322,Water Tank Repair,599.00,2024-12-17 21:43:13,2024-12-11,18:00:00,,COMPLETED,688.85,599.00,89.85,0.00,CREDIT_CARD,PAID,,,,,,2024-12-11 21:43:13,44,2024-12-11 21:43:13,44,
323,44,410,19,BOOK000323,Earthing Work,699.00,2024-08-06 21:12:45,2024-07-13,11:00:00,,COMPLETED,753.85,699.00,104.85,50.00,DEBIT_CARD,PAID,,,,,,2024-07-13 21:12:45,44,2024-07-13 21:12:45,44,
324,44,370,17,BOOK000324,Laptop Service,2500.00,2024-03-12 07:32:27,2024-03-08,13:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,UPI,PAID,,,,,,2024-03-08 07:32:27,44,2024-03-08 07:32:27,44,
325,44,496,23,BOOK000325,Deep Cleaning,499.00,2025-03-18 00:57:54,2025-02-21,12:00:00,,COMPLETED,573.85,499.00,74.85,0.00,CREDIT_CARD,PAID,,,,,,2025-02-21 00:57:54,44,2025-02-21 00:57:54,44,
326,44,110,5,BOOK000326,Geyser Installation,799.00,2024-11-13 23:01:29,2024-10-18,10:00:00,,COMPLETED,818.85,799.00,119.85,100.00,DEBIT_CARD,PAID,,,,,,2024-10-18 23:01:29,44,2024-10-18 23:01:29,44,
327,44,372,17,BOOK000327,Network Setup,3000.00,2025-05-07 16:00:23,2025-04-25,14:00:00,,COMPLETED,3450.00,3000.00,450.00,0.00,WALLET,PAID,,,,,,2025-04-25 16:00:23,44,2025-04-25 16:00:23,44,
328,44,125,6,BOOK000328,Bathroom Cleaning,3000.00,2025-06-22 05:05:52,2025-05-29,18:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,WALLET,PAID,,,,,,2025-05-29 05:05:52,44,2025-05-29 05:05:52,44,
329,44,377,17,BOOK000329,Data Recovery,999.00,2025-02-22 13:29:25,2025-02-04,12:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,WALLET,PAID,,,,,,2025-02-04 13:29:25,44,2025-02-04 13:29:25,44,
330,45,238,11,BOOK000330,Refrigerator Repair,399.00,2024-07-21 04:04:55,2024-07-01,16:00:00,,COMPLETED,458.85,399.00,59.85,0.00,CREDIT_CARD,PAID,,,,,,2024-07-01 04:04:55,45,2024-07-01 04:04:55,45,
331,45,430,20,BOOK000331,Fan Installation,1299.00,2025-08-12 15:07:50,2025-08-02,11:00:00,,COMPLETED,1393.85,1299.00,194.85,100.00,UPI,PAID,,,,,,2025-08-02 15:07:50,45,2025-08-02 15:07:50,45,
332,45,575,26,BOOK000332,Home Relocation,299.00,2025-06-08 13:06:25,2025-05-28,11:00:00,,COMPLETED,243.85,299.00,44.85,100.00,UPI,PAID,,,,,,2025-05-28 13:06:25,45,2025-05-28 13:06:25,45,
333,45,87,4,BOOK000333,Switch Repair,2500.00,2024-08-16 11:39:27,2024-07-17,10:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,UPI,PAID,,,,,,2024-07-17 11:39:27,45,2024-07-17 11:39:27,45,
334,45,12,1,BOOK000334,Laptop Service,799.00,2024-02-29 13:49:26,2024-02-16,13:00:00,,COMPLETED,868.85,799.00,119.85,50.00,UPI,PAID,,,,,,2024-02-16 13:49:26,45,2024-02-16 13:49:26,45,
335,45,554,25,BOOK000335,Bathroom Cleaning,499.00,2025-05-28 11:05:35,2025-05-05,14:00:00,,COMPLETED,573.85,499.00,74.85,0.00,WALLET,PAID,,,,,,2025-05-05 11:05:35,45,2025-05-05 11:05:35,45,
336,45,373,17,BOOK000336,WiFi Setup,1499.00,2024-11-05 21:25:36,2024-10-11,18:00:00,,COMPLETED,1623.85,1499.00,224.85,100.00,CREDIT_CARD,PAID,,,,,,2024-10-11 21:25:36,45,2024-10-11 21:25:36,45,
337,45,264,12,BOOK000337,CCTV Installation,299.00,2025-09-27 10:42:59,2025-09-24,12:00:00,,CONFIRMED,243.85,299.00,44.85,100.00,CREDIT_CARD,FAILED,,,,,,2025-09-24 10:42:59,45,2025-09-24 10:42:59,45,
338,45,109,5,BOOK000338,Drain Cleaning,3000.00,2025-03-22 09:18:42,2025-03-19,14:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,DEBIT_CARD,PAID,,,,,,2025-03-19 09:18:42,45,2025-03-19 09:18:42,45,
339,45,393,18,BOOK000339,Water Tank Repair,3000.00,2024-06-16 07:02:48,2024-06-12,17:00:00,,CONFIRMED,3450.00,3000.00,450.00,0.00,UPI,FAILED,,,,,,2024-06-12 07:02:48,45,2024-06-12 07:02:48,45,
340,45,99,5,BOOK000340,Septic Tank Cleaning,999.00,2025-06-15 08:54:57,2025-05-24,12:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,DEBIT_CARD,PAID,,,,,,2025-05-24 08:54:57,45,2025-05-24 08:54:57,45,
341,45,220,11,BOOK000341,Carpet Cleaning,299.00,2024-09-05 07:47:21,2024-08-17,14:00:00,,COMPLETED,243.85,299.00,44.85,100.00,WALLET,PAID,,,,,,2024-08-17 07:47:21,45,2024-08-17 07:47:21,45,
342,45,283,13,BOOK000342,Kitchen Cleaning,999.00,2024-09-17 13:42:55,2024-09-06,15:00:00,,CONFIRMED,1098.85,999.00,149.85,50.00,CREDIT_CARD,FAILED,,,,,,2024-09-06 13:42:55,45,2024-09-06 13:42:55,45,
343,45,23,2,BOOK000343,Laptop Service,2500.00,2024-03-06 17:13:46,2024-02-24,10:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,WALLET,PAID,,,,,,2024-02-24 17:13:46,45,2024-02-24 17:13:46,45,
344,45,575,26,BOOK000344,Home Relocation,299.00,2025-04-11 07:04:54,2025-03-24,11:00:00,,COMPLETED,243.85,299.00,44.85,100.00,UPI,PAID,,,,,,2025-03-24 07:04:54,45,2025-03-24 07:04:54,45,
345,45,257,12,BOOK000345,Data Recovery,1499.00,2025-07-24 16:36:39,2025-07-01,16:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,CREDIT_CARD,PAID,,,,,,2025-07-01 16:36:39,45,2025-07-01 16:36:39,45,
346,45,276,13,BOOK000346,Carpet Cleaning,599.00,2025-06-27 15:00:33,2025-05-30,17:00:00,,COMPLETED,638.85,599.00,89.85,50.00,DEBIT_CARD,PAID,,,,,,2025-05-30 15:00:33,45,2025-05-30 15:00:33,45,
347,45,448,21,BOOK000347,Home Cleaning,399.00,2025-09-04 10:02:57,2025-08-07,12:00:00,,COMPLETED,458.85,399.00,59.85,0.00,CREDIT_CARD,PAID,,,,,,2025-08-07 10:02:57,45,2025-08-07 10:02:57,45,
348,45,299,14,BOOK000348,Kitchen Cleaning,499.00,2025-04-28 15:10:08,2025-04-26,09:00:00,,COMPLETED,573.85,499.00,74.85,0.00,CREDIT_CARD,PAID,,,,,,2025-04-26 15:10:08,45,2025-04-26 15:10:08,45,
349,45,275,13,BOOK000349,Bathroom Cleaning,999.00,2024-02-05 04:40:40,2024-01-29,17:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,WALLET,PAID,,,,,,2024-01-29 04:40:40,45,2024-01-29 04:40:40,45,
350,45,261,12,BOOK000350,Software Install,1299.00,2025-09-16 21:26:51,2025-09-15,09:00:00,,COMPLETED,1493.85,1299.00,194.85,0.00,UPI,PAID,,,,,,2025-09-15 21:26:51,45,2025-09-15 21:26:51,45,
351,45,153,7,BOOK000351,Warehouse Storage,299.00,2025-09-23 04:17:11,2025-09-22,18:00:00,,PENDING,343.85,299.00,44.85,0.00,WALLET,UNPAID,,,,,,2025-09-22 04:17:11,45,2025-09-22 04:17:11,45,
